,Vehicle_ID,Frame_ID,Tot_Frames,Epoch_ms,Local_X,Local_Y,Global_X,Global_Y,Veh_Len,Veh_Wid,Veh_Class,Veh_Velocity,Vehicle_Acc,Lane_ID,Org_Zone,Dest_Zone,Intersection,Section,Direction,Movement,Preceding_Veh,Following_Veh,Spacing,Headway
0,2,29,1707,1163033200,8.695,235.155,2230541.536,1375765.856,14.0,7.0,2,16.59,-5.03,0,102,214,1,0,2,3,0,0,0.0,0.0
402,2,431,1707,1163073400,12.267999999999999,648.384,2230581.554,1376176.7340000002,14.0,7.0,2,19.8,4.63,0,102,214,2,0,2,1,0,0,0.0,0.0
922,2,951,1707,1163125400,25.554000000000002,1186.312,2230831.431,1376642.285,14.0,7.0,2,9.34,-0.49,0,102,214,3,0,2,1,0,0,0.0,0.0
1042,2,1071,1707,1163137400,27.019000000000002,1588.22,2230861.328,1377049.3769999999,14.0,7.0,2,37.95,12.27,0,102,214,4,0,2,1,0,0,0.0,0.0
1629,2,1658,1707,1163196100,26.76,1969.251,2230831.683,1377432.36,14.0,7.0,2,6.55,11.85,0,102,214,5,0,2,1,0,0,0.0,0.0
3696,15,287,1713,1163059000,9.9,140.77700000000002,2230526.1040000003,1375672.3480000002,18.0,7.0,2,19.98,-9.24,0,101,214,1,0,2,1,0,0,0.0,0.0
3920,15,511,1713,1163081400,3.69,649.096,2230573.1780000003,1376178.688,18.0,7.0,2,25.71,-3.69,0,101,214,2,0,2,1,0,0,0.0,0.0
4434,15,1025,1713,1163132800,16.08,1184.964,2230822.182,1376644.727,18.0,7.0,2,22.33,2.36,0,101,214,3,0,2,1,0,0,0.0,0.0
4556,15,1147,1713,1163145000,18.89,1588.9160000000002,2230853.169,1377050.001,18.0,7.0,2,32.15,10.02,0,101,214,4,0,2,1,0,0,0.0,0.0
5122,15,1713,1713,1163201600,16.14,1975.723,2230820.241,1377437.4880000001,18.0,7.0,2,15.09,0.0,0,101,214,5,0,2,1,0,0,0.0,0.0
5411,17,304,1717,1163060700,11.158,141.339,2230527.52,1375672.8280000002,15.5,7.0,2,22.49,-10.02,0,101,214,1,0,2,1,0,0,0.0,0.0
5639,17,532,1717,1163083500,2.164,651.61,2230572.131,1376181.39,15.5,7.0,2,31.58,3.07,0,101,214,2,0,2,1,0,0,0.0,0.0
6149,17,1042,1717,1163134500,14.429,1184.9189999999999,2230820.663,1376645.313,15.5,7.0,2,22.7,4.81,0,101,214,3,0,2,1,0,0,0.0,0.0
6272,17,1165,1717,1163146800,16.999000000000002,1590.713,2230851.175,1377051.945,15.5,7.0,2,35.29,4.34,0,101,214,4,0,2,1,0,0,0.0,0.0
6842,17,1735,1717,1163203800,15.470999999999998,1975.981,2230819.546,1377437.638,15.5,7.0,2,25.98,-1.53,0,101,214,5,0,2,1,0,0,0.0,0.0
9993,36,339,1395,1163064200,21.95,143.571,2230538.491,1375673.0,16.6,7.0,2,9.92,-2.04,0,101,215,1,0,2,1,0,0,0.0,0.0
10149,36,495,1395,1163079800,12.514000000000001,649.091,2230581.901,1376177.175,16.6,7.0,2,36.67,-6.4,0,101,215,2,0,2,1,0,0,0.0,0.0
10653,36,999,1395,1163130200,13.923,1182.695,2230819.31,1376643.4519999998,16.6,7.0,2,19.74,4.24,0,101,215,3,0,2,1,0,0,0.0,0.0
10797,36,1143,1395,1163144600,9.587,1588.614,2230843.8340000003,1377049.6719999998,16.6,7.0,2,21.59,9.66,0,101,215,4,0,2,1,0,0,0.0,0.0
10929,36,1275,1395,1163157800,5.519,1980.385,2230809.076,1377440.634,16.6,7.0,2,6.89,-0.9,0,101,215,5,0,2,2,0,0,0.0,0.0
11352,39,322,1598,1163062500,11.350999999999999,140.866,2230527.586,1375672.519,15.0,7.0,2,26.41,1.92,0,101,214,1,0,2,1,0,0,0.0,0.0
11581,39,551,1598,1163085400,4.5889999999999995,651.8009999999999,2230574.55,1376181.1330000001,15.0,7.0,2,32.68,0.95,0,101,214,2,0,2,1,0,0,0.0,0.0
12097,39,1067,1598,1163137000,15.924000000000001,1184.553,2230821.884,1376644.4,15.0,7.0,2,29.33,10.59,0,101,214,3,0,2,1,0,0,0.0,0.0
12213,39,1183,1598,1163148600,19.688,1587.35,2230853.978,1377048.591,15.0,7.0,2,30.56,-9.95,0,101,214,4,0,2,1,0,0,0.0,0.0
12786,39,1756,1598,1163205900,15.789000000000001,1976.5339999999999,2230819.7830000003,1377438.241,15.0,7.0,2,26.08,-3.39,0,101,214,5,0,2,1,0,0,0.0,0.0
13820,50,361,1573,1163066400,10.398,141.35299999999998,2230526.683,1375672.85,16.5,7.0,2,22.68,-7.92,0,101,214,1,0,2,1,0,0,0.0,0.0
14077,50,618,1573,1163092100,3.022,651.122,2230572.887,1376180.764,16.5,7.0,2,25.78,-2.18,0,101,214,2,0,2,1,0,0,0.0,0.0
14588,50,1129,1573,1163143200,14.654000000000002,1182.718,2230819.857,1376643.246,16.5,7.0,2,21.86,10.02,0,101,214,3,0,2,1,0,0,0.0,0.0
14732,50,1273,1573,1163157600,18.379,1588.275,2230852.634,1377049.3830000001,16.5,7.0,2,22.42,11.96,0,101,214,4,0,2,1,0,0,0.0,0.0
15280,50,1821,1573,1163212400,16.719,1975.914,2230820.8030000003,1377437.745,16.5,7.0,2,27.15,-2.47,0,101,214,5,0,2,1,0,0,0.0,0.0
15382,53,363,1428,1163066600,21.544,143.535,2230538.079,1375673.101,15.5,7.0,2,28.28,-11.29,0,101,214,1,0,2,1,0,0,0.0,0.0
15529,53,510,1428,1163081300,12.165,649.372,2230581.606,1376177.51,15.5,7.0,2,37.55,2.32,0,101,214,2,0,2,1,0,0,0.0,0.0
15993,53,974,1428,1163127700,24.779,1185.934,2230830.5719999997,1376642.239,15.5,7.0,2,14.0,-0.05,0,101,214,3,0,2,1,0,0,0.0,0.0
16109,53,1090,1428,1163139300,28.978,1588.805,2230863.273,1377050.142,15.5,7.0,2,36.11,-7.72,0,101,214,4,0,2,1,0,0,0.0,0.0
16704,53,1685,1428,1163198800,26.724,1968.9520000000002,2230831.662,1377432.251,15.5,7.0,2,15.88,0.0,0,101,214,5,0,2,1,0,0,0.0,0.0
16801,59,394,1476,1163069700,22.791999999999998,144.46200000000002,2230539.503,1375674.044,14.5,7.0,2,38.17,-10.35,0,101,214,1,0,2,1,0,0,0.0,0.0
16973,59,566,1476,1163086900,11.232000000000001,651.243,2230580.999,1376179.513,14.5,7.0,2,31.07,-5.06,0,101,214,2,0,2,1,0,0,0.0,0.0
17496,59,1089,1476,1163139200,14.057,1184.38,2230820.086,1376644.967,14.5,7.0,2,28.13,5.85,0,101,214,3,0,2,1,0,0,0.0,0.0
17615,59,1208,1476,1163151100,15.367,1588.874,2230849.569,1377050.011,14.5,7.0,2,31.7,1.26,0,101,214,4,0,2,1,0,0,0.0,0.0
18179,59,1772,1476,1163207500,15.385,1974.977,2230819.6,1377436.632,14.5,7.0,2,27.47,-1.94,0,101,214,5,0,2,1,0,0,0.0,0.0
22221,75,1213,2377,1163151600,22.065,143.725,2230538.624,1375673.1130000001,42.6,7.0,3,14.01,-11.23,0,101,214,1,0,2,1,0,0,0.0,0.0
22523,75,1515,2377,1163181800,13.852,649.556,2230583.274,1376177.407,42.6,7.0,3,13.87,-5.02,0,101,214,2,0,2,1,0,0,0.0,0.0
23059,75,2051,2377,1163235400,27.372,1186.537,2230833.196,1376641.792,42.6,7.0,3,20.75,-0.18,0,101,214,3,0,2,1,0,0,0.0,0.0
23206,75,2198,2377,1163250100,30.923000000000002,1588.305,2230865.188,1377049.667,42.6,7.0,3,24.72,-7.53,0,101,214,4,0,2,1,0,0,0.0,0.0
23770,75,2762,2377,1163306500,23.921999999999997,1970.2910000000002,2230828.702,1377433.189,42.6,7.0,3,15.29,0.0,0,101,214,5,0,2,1,0,0,0.0,0.0
23916,85,519,1259,1163082200,12.841,145.274,2230529.798,1375676.2769999998,14.5,7.0,2,44.04,-6.11,0,101,214,1,0,2,1,0,0,0.0,0.0
24056,85,659,1259,1163096200,12.181,650.399,2230581.7830000003,1376178.5219999999,14.5,7.0,2,24.17,-3.39,0,101,214,2,0,2,1,0,0,0.0,0.0
24462,85,1065,1259,1163136800,26.0,1186.258,2230831.813,1376642.0559999999,14.5,7.0,2,16.32,-0.94,0,101,214,3,0,2,1,0,0,0.0,0.0
24579,85,1182,1259,1163148500,25.453000000000003,1590.29,2230859.637,1377051.551,14.5,7.0,2,40.27,4.0,0,101,214,4,0,2,1,0,0,0.0,0.0
25108,85,1711,1259,1163201400,26.459,1969.918,2230831.28,1377433.083,14.5,7.0,2,17.4,11.48,0,101,214,5,0,2,1,0,0,0.0,0.0
25149,87,499,1018,1163080200,-19.408,2064.011,2230771.653,1377519.539,16.6,6.5,2,20.24,0.0,2,114,201,5,0,4,1,1669,0,342.91,16.94
25254,87,604,1018,1163090700,-11.089,1647.672,2230822.227,1377108.3830000001,16.6,6.5,2,51.46,3.1,0,114,201,4,0,4,1,0,0,0.0,0.0
25375,87,725,1018,1163102800,-23.391,1246.452,2230805.912,1376711.299,16.6,6.5,2,6.14,-11.21,0,114,201,3,0,4,1,0,0,0.0,0.0
25764,87,1114,1018,1163141700,-27.406999999999996,777.346,2230567.307,1376315.024,16.6,6.5,2,0.64,-1.14,0,114,201,2,0,4,1,0,0,0.0,0.0
26138,87,1488,1018,1163179100,-21.864,227.812,2230510.0640000002,1375763.22,16.6,6.5,2,51.42,-12.27,0,114,201,1,0,4,1,0,0,0.0,0.0
26167,88,499,1729,1163080200,-14.015,2078.6220000000003,2230774.747,1377534.803,16.5,6.5,2,18.81,0.0,1,114,202,5,0,4,1,1672,0,186.79,9.93
26287,88,619,1729,1163092200,-3.49,1652.411,2230829.739,1377113.26,16.5,6.5,2,43.27,3.67,0,114,202,4,0,4,1,0,0,0.0,0.0
26681,88,1013,1729,1163131600,-15.027999999999999,1239.495,2230814.0330000003,1376705.7219999998,16.5,6.5,2,25.0,-10.02,0,114,202,3,0,4,1,0,0,0.0,0.0
26845,88,1177,1729,1163148000,-0.643,777.163,2230592.482,1376305.476,16.5,6.5,2,3.17,7.85,0,114,202,2,0,4,1,0,0,0.0,0.0
27861,88,2193,1729,1163249600,-2.665,234.888,2230530.27,1375767.168,16.5,6.5,2,19.31,5.12,0,114,202,1,0,4,2,0,0,0.0,0.0
27918,89,533,1273,1163083600,11.38,141.687,2230527.816,1375673.3469999998,16.5,7.0,2,43.88,5.02,0,101,214,1,0,2,1,0,0,0.0,0.0
28062,89,677,1273,1163098000,11.694,650.435,2230581.307,1376178.639,16.5,7.0,2,22.99,-4.63,0,101,214,2,0,2,1,0,0,0.0,0.0
28471,89,1086,1273,1163138900,24.844,1187.3039999999999,2230831.164,1376643.4840000002,16.5,7.0,2,20.17,4.62,0,101,214,3,0,2,1,0,0,0.0,0.0
28592,89,1207,1273,1163151000,25.070999999999998,1590.473,2230859.25,1377051.8269999998,16.5,7.0,2,39.57,6.05,0,101,214,4,0,2,1,0,0,0.0,0.0
29122,89,1737,1273,1163204000,26.205,1969.6070000000002,2230831.058,1377432.8290000001,16.5,7.0,2,21.15,0.0,0,101,214,5,0,2,1,0,0,0.0,0.0
29194,93,528,1720,1163083100,-13.075999999999999,2076.346,2230776.023,1377532.698,17.1,6.5,2,15.72,0.0,1,114,201,5,0,4,1,1672,0,302.27,19.23
29315,93,649,1720,1163095200,-4.457,1651.5420000000001,2230828.798,1377112.477,17.1,6.5,2,46.76,10.02,0,114,201,4,0,4,1,0,0,0.0,0.0
29704,93,1038,1720,1163134100,-15.847999999999999,1241.7910000000002,2230812.984,1376707.371,17.1,6.5,2,35.69,10.02,0,114,201,3,0,4,1,0,0,0.0,0.0
30101,93,1435,1720,1163173800,-14.460999999999999,777.3330000000001,2230579.268,1376310.006,17.1,6.5,2,13.53,-4.65,0,114,201,2,0,4,1,0,0,0.0,0.0
30297,93,1631,1720,1163193400,-14.792,234.122,2230518.223,1375768.6909999999,17.1,6.5,2,5.41,-11.32,0,114,201,1,0,4,1,0,0,0.0,0.0
30914,94,564,983,1163086700,-20.895,2064.551,2230770.101,1377519.845,18.6,6.5,2,26.37,0.0,2,114,223,5,0,4,1,87,0,213.59,8.1
31029,94,679,983,1163098200,-11.459000000000001,1649.075,2230821.836,1377109.7680000002,18.6,6.5,2,45.03,4.74,0,114,223,4,0,4,1,0,0,0.0,0.0
31322,94,972,983,1163127500,-24.511,1243.619,2230804.759,1376711.1369999999,18.6,6.5,2,36.0,10.02,0,114,223,3,0,4,1,0,0,0.0,0.0
31717,94,1367,983,1163167000,-26.494,777.36,2230567.7569999998,1376313.8769999999,18.6,6.5,2,3.02,-4.91,0,114,223,2,0,4,1,0,0,0.0,0.0
31872,94,1522,983,1163182500,-25.011999999999997,231.727,2230507.675,1375767.757,18.6,6.5,2,32.82,-10.02,0,114,223,1,0,4,3,0,0,0.0,0.0
32517,95,1204,2191,1163150700,12.873,141.128,2230529.131,1375672.314,18.0,7.0,2,17.29,-11.08,0,101,214,1,0,2,1,0,0,0.0,0.0
32783,95,1470,2191,1163177300,8.357999999999999,648.9830000000001,2230577.758,1376177.7869999998,18.0,7.0,2,14.43,2.34,0,101,214,2,0,2,1,0,0,0.0,0.0
33330,95,2017,2191,1163232000,25.377,1187.531,2230831.741,1376643.481,18.0,7.0,2,19.72,-0.07,0,101,214,3,0,2,1,0,0,0.0,0.0
33460,95,2147,2191,1163245000,27.448,1588.394,2230861.752,1377049.659,18.0,7.0,2,39.47,-3.31,0,101,214,4,0,2,1,0,0,0.0,0.0
34037,95,2724,2191,1163302700,25.546,1970.523,2230830.287,1377433.616,18.0,7.0,2,15.8,-3.38,0,101,214,5,0,2,1,0,0,0.0,0.0
35138,114,627,949,1163093000,-21.500999999999998,2060.565,2230770.1119999997,1377515.814,15.1,6.5,2,46.52,0.0,2,114,201,5,0,4,1,94,0,197.9,4.25
35223,114,712,949,1163101500,-13.856,1652.629,2230819.369,1377113.126,15.1,6.5,2,49.15,4.7,0,114,201,4,0,4,1,0,0,0.0,0.0
35511,114,1000,949,1163130300,-25.228,1243.337,2230804.02,1376711.031,15.1,6.5,2,33.21,10.02,0,114,201,3,0,4,1,0,0,0.0,0.0
35911,114,1400,949,1163170300,-24.381999999999998,777.3560000000001,2230569.662,1376312.9630000002,15.1,6.5,2,6.67,7.56,0,114,201,2,0,4,1,0,0,0.0,0.0
36052,114,1541,949,1163184400,-24.035999999999998,232.977,2230508.776,1375768.368,15.1,6.5,2,47.18,-10.02,0,114,201,1,0,4,1,0,0,0.0,0.0
36338,118,647,1917,1163095000,-14.431,2071.7929999999997,2230775.38,1377527.991,15.6,7.0,2,45.09,0.0,1,114,202,5,0,4,1,93,0,411.2,9.12
36473,118,782,1917,1163108500,-3.891,1652.174,2230829.348,1377113.01,15.6,7.0,2,3.71,0.81,0,114,202,4,0,4,1,0,0,0.0,0.0
36750,118,1059,1917,1163136200,-16.414,1238.421,2230812.276,1376705.1169999999,15.6,7.0,2,39.08,-10.02,0,114,202,3,0,4,1,0,0,0.0,0.0
37073,118,1382,1917,1163168500,-1.558,776.3439999999999,2230591.424,1376304.7959999999,15.6,7.0,2,14.83,5.67,0,114,202,2,0,4,1,0,0,0.0,0.0
38064,118,2373,1917,1163267600,-4.215,234.572,2230528.706,1375767.226,15.6,7.0,2,4.12,-3.38,0,114,202,1,0,4,2,0,0,0.0,0.0
38246,119,682,1211,1163098500,1.337,222.63099999999997,2230532.076,1375754.501,16.7,6.7,2,22.76,-4.95,0,123,214,1,0,2,2,0,0,0.0,0.0
38944,119,1380,1211,1163168300,13.565999999999999,649.617,2230583.003,1376177.517,16.7,6.7,2,13.38,-4.54,0,123,214,2,0,2,1,0,0,0.0,0.0
39126,119,1562,1211,1163186500,21.504,1186.124,2230827.639,1376643.7030000002,16.7,6.7,2,35.77,3.46,0,123,214,3,0,2,1,0,0,0.0,0.0
39265,119,1701,1211,1163200400,28.046999999999997,1588.513,2230862.27,1377049.763,16.7,6.7,2,15.68,12.27,0,123,214,4,0,2,1,0,0,0.0,0.0
39405,119,1841,1211,1163214400,25.555,1970.602,2230830.27,1377433.75,16.7,6.7,2,31.07,3.84,0,123,214,5,0,2,1,0,0,0.0,0.0
39556,124,698,1568,1163100100,-12.884,2064.8360000000002,2230777.974,1377521.3530000001,20.0,6.5,2,37.79,0.0,1,114,201,5,0,4,1,118,0,231.88,6.14
39692,124,834,1568,1163113700,-4.388999999999999,1651.172,2230828.872,1377112.035,20.0,6.5,2,26.58,-2.12,0,114,201,4,0,4,1,0,0,0.0,0.0
39943,124,1085,1568,1163138800,-15.449000000000002,1242.011,2230813.3819999998,1376707.3380000002,20.0,6.5,2,36.98,12.27,0,114,201,3,0,4,1,0,0,0.0,0.0
40309,124,1451,1568,1163175400,-16.309,777.084,2230577.2090000003,1376310.0119999999,20.0,6.5,2,11.25,10.02,0,114,201,2,0,4,1,0,0,0.0,0.0
41075,124,2217,1568,1163252000,-13.425999999999998,233.96900000000002,2230519.509,1375768.122,20.0,6.5,2,17.53,-10.37,0,114,201,1,0,4,1,0,0,0.0,0.0
41297,134,760,1562,1163106300,-12.220999999999998,2061.567,2230779.129,1377518.2240000002,16.0,7.0,2,38.02,0.0,1,114,201,5,0,4,1,131,0,116.37,3.06
41438,134,901,1562,1163120400,-4.629,1652.105,2230828.613,1377112.917,16.0,7.0,2,13.73,-3.29,0,114,201,4,0,4,1,0,0,0.0,0.0
41671,134,1134,1562,1163143700,-16.243,1238.851,2230812.605,1376705.459,16.0,7.0,2,41.88,-10.02,0,114,201,3,0,4,1,0,0,0.0,0.0
42031,134,1494,1562,1163179700,-12.833,777.413,2230580.877,1376309.586,16.0,7.0,2,15.8,-5.25,0,114,201,2,0,4,1,0,0,0.0,0.0
42814,134,2277,1562,1163258000,-15.237,232.94400000000002,2230517.5409999997,1375767.398,16.0,7.0,2,28.29,-10.02,0,114,201,1,0,4,1,0,0,0.0,0.0
42859,142,817,1118,1163112000,9.442,228.696,2230540.97,1375759.0769999998,16.0,8.5,2,10.75,-11.33,0,102,214,1,0,2,3,0,0,0.0,0.0
43420,142,1378,1118,1163168100,4.519,649.7280000000001,2230574.115,1376179.19,16.0,8.5,2,20.75,-2.65,0,102,214,2,0,2,1,0,0,0.0,0.0
43571,142,1529,1118,1163183200,13.217,1186.661,2230820.415,1376647.521,16.0,8.5,2,49.66,-10.02,0,102,214,3,0,2,1,0,0,0.0,0.0
43715,142,1673,1118,1163197600,18.076,1587.5279999999998,2230852.312,1377048.63,16.0,8.5,2,14.47,10.61,0,102,214,4,0,2,1,0,0,0.0,0.0
43895,142,1853,1118,1163215600,16.131,1974.4920000000002,2230820.405,1377436.255,16.0,8.5,2,25.11,-2.08,0,102,214,5,0,2,1,0,0,0.0,0.0
43938,143,782,810,1163108500,-10.515999999999998,2050.519,2230782.504,1377507.5659999999,19.0,7.0,2,45.44,0.0,1,114,201,5,0,4,1,134,0,72.44,1.59
44047,143,891,810,1163119400,-12.335999999999999,1651.0829999999999,2230820.929,1377111.751,19.0,7.0,2,18.06,-4.14,0,114,201,4,0,4,1,0,0,0.0,0.0
44199,143,1043,810,1163134600,-24.320999999999998,1242.833,2230804.863,1376710.507,19.0,7.0,2,43.63,11.14,0,114,201,3,0,4,1,0,0,0.0,0.0
44587,143,1431,810,1163173400,-23.171999999999997,776.605,2230570.22,1376311.364,19.0,7.0,2,14.09,10.02,0,114,201,2,0,4,1,0,0,0.0,0.0
44716,143,1560,810,1163186300,-24.413,229.644,2230507.9,1375765.604,19.0,7.0,2,51.35,-10.02,0,114,201,1,0,4,1,0,0,0.0,0.0
44748,144,783,899,1163108600,-22.851,2056.85,2230769.346,1377511.936,18.5,7.0,2,28.38,0.0,2,115,223,5,0,4,3,0,0,0.0,0.0
44891,144,926,899,1163122900,-13.364,1652.89,2230819.85,1377113.4119999998,18.5,7.0,2,16.55,8.2,0,115,223,4,0,4,1,0,0,0.0,0.0
45038,144,1073,899,1163137600,-23.447,1243.819,2230805.819,1376711.0369999998,18.5,7.0,2,47.21,12.27,0,115,223,3,0,4,1,0,0,0.0,0.0
45428,144,1463,899,1163176600,-25.263,777.357,2230569.046,1376313.705,18.5,7.0,2,8.94,-7.74,0,115,223,2,0,4,1,0,0,0.0,0.0
45609,144,1644,899,1163194700,-25.433000000000003,234.102,2230507.59,1375769.676,18.5,7.0,2,34.51,-10.02,0,115,223,1,0,4,3,0,0,0.0,0.0
45644,146,792,1539,1163109500,-11.789000000000001,2060.92,2230779.655,1377517.65,17.5,6.0,2,43.82,0.0,1,114,201,5,0,4,1,134,0,117.3,2.68
45778,146,926,1539,1163122900,-4.314,1651.088,2230828.949,1377111.959,17.5,6.0,2,20.61,-2.04,0,114,201,4,0,4,1,0,0,0.0,0.0
45998,146,1146,1539,1163144900,-14.985999999999999,1239.512,2230814.069,1376705.699,17.5,6.0,2,41.17,-10.02,0,114,201,3,0,4,1,0,0,0.0,0.0
46358,146,1506,1539,1163180900,-10.206,777.555,2230583.489,1376308.94,17.5,6.0,2,22.85,1.09,0,114,201,2,0,4,1,0,0,0.0,0.0
47143,146,2291,1539,1163259400,-14.103,234.688,2230518.918,1375768.665,17.5,6.0,2,30.38,-8.99,0,114,201,1,0,4,1,0,0,0.0,0.0
47183,154,806,1773,1163110900,-11.668,2063.553,2230779.372,1377520.271,18.5,7.0,2,38.87,0.0,1,114,202,5,0,4,1,134,0,173.7,4.47
47328,154,951,1773,1163125400,-5.593999999999999,1650.904,2230827.671,1377111.7969999998,18.5,7.0,2,23.4,10.02,0,114,202,4,0,4,1,0,0,0.0,0.0
47541,154,1164,1773,1163146700,-14.128,1237.565,2230814.1569999997,1376703.689,18.5,7.0,2,44.45,-12.27,0,114,202,3,0,4,1,0,0,0.0,0.0
47786,154,1409,1773,1163171200,-2.78,777.3860000000001,2230590.478,1376306.3190000001,18.5,7.0,2,23.36,4.75,0,114,202,2,0,4,1,0,0,0.0,0.0
48837,154,2460,1773,1163276300,-3.38,234.834,2230529.567,1375767.301,18.5,7.0,2,4.35,-11.2,0,114,202,1,0,4,2,0,0,0.0,0.0
48992,158,821,916,1163112400,-21.545,2068.2129999999997,2230768.898,1377523.365,16.5,7.0,2,25.75,0.0,2,114,223,5,0,4,1,144,0,141.2,5.48
49132,158,961,916,1163126400,-14.008,1652.8629999999998,2230819.207,1377113.362,16.5,7.0,2,24.01,-0.76,0,114,223,4,0,4,1,0,0,0.0,0.0
49287,158,1116,916,1163141900,-25.735,1240.131,2230803.983,1376709.4409999999,16.5,7.0,2,47.95,-10.02,0,114,223,3,0,4,1,0,0,0.0,0.0
49657,158,1486,916,1163178900,-19.115,777.539,2230575.022,1376311.918,16.5,7.0,2,13.53,-10.02,0,114,223,2,0,4,1,0,0,0.0,0.0
49859,158,1688,916,1163199100,-22.849,232.858,2230510.063,1375768.8280000002,16.5,7.0,2,13.64,-11.07,0,114,223,1,0,4,3,0,0,0.0,0.0
52215,170,895,1831,1163119800,12.964,228.597,2230544.484,1375758.321,16.0,8.5,2,18.11,-6.82,0,102,214,1,0,2,3,0,0,0.0,0.0
52759,170,1439,1831,1163174200,3.075,649.749,2230572.685,1376179.4,16.0,8.5,2,11.88,-8.02,0,102,214,2,0,2,1,0,0,0.0,0.0
53094,170,1774,1831,1163207700,13.2,1182.641,2230818.651,1376643.75,16.0,8.5,2,5.37,-11.3,0,102,214,3,0,2,1,0,0,0.0,0.0
53409,170,2089,1831,1163239200,16.939,1589.4260000000002,2230851.223,1377050.481,16.0,8.5,2,36.06,10.02,0,102,214,4,0,2,1,0,0,0.0,0.0
53960,170,2640,1831,1163294300,15.046,1975.28,2230819.219,1377436.898,16.0,8.5,2,5.09,0.0,0,102,214,5,0,2,1,0,0,0.0,0.0
54025,172,891,1471,1163119400,-12.49,2070.17,2230777.547,1377526.6840000001,19.0,7.0,2,37.91,0.0,1,114,201,5,0,4,1,154,0,312.38,8.24
54133,172,999,1471,1163130200,-3.105,1650.469,2230830.167,1377111.372,19.0,7.0,2,33.96,-4.84,0,114,201,4,0,4,1,0,0,0.0,0.0
54331,172,1197,1471,1163150000,-15.159,1239.231,2230813.7909999997,1376705.4819999998,19.0,7.0,2,46.0,-10.02,0,114,201,3,0,4,1,0,0,0.0,0.0
54667,172,1533,1471,1163183600,-13.744000000000002,777.41,2230580.023,1376309.915,19.0,7.0,2,20.03,-4.71,0,114,201,2,0,4,1,0,0,0.0,0.0
55460,172,2326,1471,1163262900,-13.324000000000002,232.372,2230519.328,1375766.5219999999,19.0,7.0,2,27.19,-10.02,0,114,201,1,0,4,1,0,0,0.0,0.0
55543,177,925,1815,1163122800,11.874,228.153,2230543.386,1375758.105,16.0,8.5,2,15.64,-12.27,0,102,214,1,0,2,3,0,0,0.0,0.0
56028,177,1410,1815,1163171300,15.672,648.257,2230584.894,1376176.092,16.0,8.5,2,14.83,5.77,0,102,214,2,0,2,1,0,0,0.0,0.0
56571,177,1953,1815,1163225600,25.749000000000002,1185.578,2230831.3419999997,1376641.576,16.0,8.5,2,9.89,5.46,0,102,214,3,0,2,1,0,0,0.0,0.0
56714,177,2096,1815,1163239900,28.537,1587.6589999999999,2230862.8219999997,1377048.8390000002,16.0,8.5,2,30.23,10.02,0,102,214,4,0,2,1,0,0,0.0,0.0
57277,177,2659,1815,1163296200,26.47,1969.336,2230831.389,1377432.4409999999,16.0,8.5,2,8.31,11.35,0,102,214,5,0,2,1,0,0,0.0,0.0
58534,187,943,1441,1163124600,-12.167,2063.567,2230778.876,1377520.208,16.0,7.0,2,35.87,0.0,1,114,201,5,0,4,1,172,0,205.83,5.74
58636,187,1045,1441,1163134800,-4.77,1651.224,2230828.49,1377112.096,16.0,7.0,2,35.3,-1.83,0,114,201,4,0,4,1,0,0,0.0,0.0
58832,187,1241,1441,1163154400,-16.03,1239.152,2230812.919,1376705.657,16.0,7.0,2,43.87,-10.02,0,114,201,3,0,4,1,0,0,0.0,0.0
59168,187,1577,1441,1163188000,-12.190999999999999,775.5210000000001,2230580.973,1376306.753,16.0,7.0,2,24.53,12.27,0,114,201,2,0,4,1,0,0,0.0,0.0
59937,187,2346,1441,1163264900,-14.519,231.91099999999997,2230518.097,1375766.427,16.0,7.0,2,29.46,-10.89,0,114,201,1,0,4,1,0,0,0.0,0.0
60305,192,976,1268,1163127900,-24.596,2066.401,2230766.16,1377521.1069999998,18.5,7.0,2,33.66,0.0,2,114,201,5,0,4,1,144,0,544.07,16.16
60436,192,1107,1268,1163141000,-14.369000000000002,1651.259,2230818.894,1377111.8769999999,18.5,7.0,2,22.11,-10.02,0,114,201,4,0,4,1,0,0,0.0,0.0
60577,192,1248,1268,1163155100,-27.84,1244.083,2230801.571,1376712.3869999999,18.5,7.0,2,51.34,10.02,0,114,201,3,0,4,1,0,0,0.0,0.0
60864,192,1535,1268,1163183800,-23.473000000000003,777.753,2230571.109,1376313.836,18.5,7.0,2,16.09,-12.27,0,114,201,2,0,4,1,0,0,0.0,0.0
61400,192,2071,1268,1163237400,-23.643,233.60299999999998,2230509.405,1375769.66,18.5,7.0,2,3.41,0.0,0,114,201,1,0,4,1,0,0,0.0,0.0
64357,200,1060,1712,1163136300,2.674,200.99599999999998,2230529.59,1375732.939,16.5,8.5,2,10.47,-1.08,0,123,214,1,0,2,2,0,0,0.0,0.0
64747,200,1450,1712,1163175300,14.145,649.172,2230583.497,1376176.9730000002,16.5,8.5,2,15.6,0.25,0,123,214,2,0,2,1,0,0,0.0,0.0
65293,200,1996,1712,1163229900,27.531,1186.625,2230833.376,1376641.812,16.5,8.5,2,12.44,-0.27,0,123,214,3,0,2,1,0,0,0.0,0.0
65421,200,2124,1712,1163242700,28.142,1590.8339999999998,2230862.4,1377052.236,16.5,8.5,2,42.96,8.75,0,123,214,4,0,2,1,0,0,0.0,0.0
